area,perimeter,id,survey_id,diff17_19_,diff17_1_1,diff17_1_2,vol_diff,15-19_mean,vol_15-17,DI_sum,DI_mean,DI_max,DI_range,slope_mean
8.494628906250000,12.379745675497439,"203",,0.103984341025352,-0.095958724617958,0.238664612174034,0.8830,0.0920,0.7858,44445.1742286682,1269.86212081909,4428.5908203125,4424.68817710876,18.154277920723
18.382812500000000,18.019792082062228,"204",,0.135133633017540,-0.026718154549599,0.245578750967979,2.4840,0.1690,3.1177,23147.3943443298,312.802626274727,1459.24890136719,1399.42407608032,25.6547764778137
25.349121093750000,21.257349642447650,"205",,0.161984904003995,0.032009109854698,0.277132004499435,4.1060,0.2690,6.8189,9635.70764923096,92.6510350887592,192.180541992188,156.740631103516,26.5497325488499
21.087402343750000,19.287146492169924,"206",,0.130620692046764,-0.007530227769166,0.261531800031662,2.7540,0.0940,1.9885,4236.65311050415,49.2634082616762,166.538925170898,158.546028137207,27.1326169138369
12.258789062500000,13.552259424764451,"207",,0.137864733735720,0.048593506217003,0.217393860220909,1.6900,0.0330,0.4156,1844.8902797699,37.6508220361204,91.3080062866211,78.3160467147827,27.5906769434611
5.942382812500000,9.307941731931729,"208",,-0.016425556370190,-0.170084014534950,0.065879806876183,-0.0900,-0.2600,-1.5819,480.03438615799,20.0014327565829,36.6390724182129,31.5245976448059,27.9717938559396
16.436523437500000,16.365497820748839,"209",,0.051133549605895,-0.075801864266396,0.184457764029503,0.8400,0.1320,2.1696,5763.31942558289,91.4812607235379,414.007781982422,390.021385192871,29.3253285544259
3.271484375000000,7.092224574919812,"210",,0.065373723705610,-0.044359222054482,0.120504364371300,0.2130,0.3650,1.1957,3885.65916442871,323.804930369059,456.872100830078,246.301620483398,28.9256191253662
2.528808593750000,6.561175985492609,"211",,0.191184505820274,0.084838852286339,0.246744140982628,0.4830,0.3190,0.8090,1450.66493988037,131.878630898216,187.776580810547,102.867111206055,31.2487730979919
2.192138671875000,5.646715821794997,"212",,0.094780399181050,-0.074457183480263,0.187307342886925,0.2070,0.3630,0.7971,1947.56896972656,216.39655219184,294.16357421875,176.868179321289,30.1728704828634
7.224121093750000,10.559032580646029,"213",,0.041401167001043,-0.045963302254677,0.159713730216026,0.2990,-0.1500,-1.1306,575.576047420502,19.1858682473501,240.431488037109,239.409668445587,26.7766598292759
10.285888671875000,12.806928998657515,"214",,0.206166681918231,0.088850006461143,0.356059998273849,2.1200,0.7740,7.9664,131.731700271368,3.13646905408019,8.08660411834717,7.63958135247231,38.0334125865589
9.770263671875000,13.428939705155818,"215",,0.008077368140221,-0.065382018685341,0.085782989859581,0.0780,0.8100,7.9178,76.0123410522938,1.94903438595625,13.2407913208008,12.9907913208008,13.7957459390163
11.149169921875000,13.136422837225574,"216",,0.145877980937560,0.078918442130089,0.254821747541428,1.6260,0.2480,2.7717,2819.0292031765,64.0688455267386,288.257415771484,286.380084872246,28.3365117708842
4.752685546875000,8.809858196163622,"217",,0.081960663199425,-0.208026900887489,0.236286148428917,0.3890,0.4430,2.1054,140.180959224701,7.78783106803894,20.122034072876,16.980548620224,34.5023952484131
6.809814453125000,9.941692773595401,"218",,0.073929360884774,-0.022161498665810,0.327642410993576,0.5030,0.5560,3.7890,183.402519464493,6.55008998087474,13.934268951416,10.8726215362549,26.1647082737514
7.182861328125000,10.435794161925646,"1","1",0.083457613984744,-0.051118865609169,0.186080917716026,0.5990,0.1290,0.9266,852.192394256592,29.3859446295376,40.7073631286621,20.6908073425293,35.1787064870199
6.077148437500000,9.807329372319860,"2","2",-0.041622178629041,-0.257179290056229,0.161561951041222,-0.2500,0.8910,5.4147,743.71316075325,30.9880483647188,77.7651901245117,74.2538857460022,38.6036553382874
3.055908203125000,6.930537193422276,"3","3",0.120505635937055,0.071437820792198,0.209531769156456,0.3680,-0.1400,-0.4401,469.131607055664,36.0870466965895,55.4994964599609,38.804780960083,33.6946067810059
2.275878906250000,6.304385098803553,"4","4",0.166153892874718,0.097879394888878,0.234428390860558,0.3780,0.3260,0.7428,539.058658599854,59.8954065110948,106.316024780273,74.2000770568848,35.5077610015869
9.666503906250000,12.121525984514912,"5","5",0.105295858557590,-0.002201095689088,0.307537049055099,1.0170,-0.1300,-1.2595,3955.58475494385,101.425250126765,244.812744140625,210.326686859131,32.2174588116733
4.949707031250000,8.827562599076053,"6","6",0.018871564950262,-0.088052764534950,0.084995254874229,0.0930,-0.0300,-0.1945,1008.27535247803,45.8306978399103,71.53271484375,44.9972038269043,31.0987911224365
45.313232421875000,26.925081202472768,"7","7",0.062132544960413,-0.130361571907997,0.174402222037315,2.8150,0.0720,3.2807,4489.71369552612,25.0821994163471,182.604965209961,179.235124826431,26.6150997585721
4.504882812500000,8.823002941916187,"8","8",0.105799850821495,-0.029069915413857,0.230564102530479,0.4760,0.0180,0.0811,765.265998840332,42.5147777133518,63.6934967041016,34.4345474243164,30.409884262085
2.294433593750000,5.758371889345886,"9","9",0.050426909389217,-0.109310165047646,0.148443207144737,0.1150,-0.0700,-0.1797,390.549293518066,43.3943659464518,66.4573059082031,46.6130809783936,30.8952561364113
5.562011718750000,9.760820401367473,"10","10",0.054965195059776,0.016670212149620,0.080820068717003,0.3050,0.1930,1.0779,1799.84146881104,81.810975855047,157.316879272461,142.948955535889,31.1086490631104
3.406250000000000,6.958123928517345,"11","11",0.013486847281456,-0.061550155282021,0.088523849844933,0.0450,-0.1200,-0.4387,1676.21088314056,128.93929870312,289.653015136719,276.505398750305,37.0195446014404
8.021240234375000,11.353209274440099,"12","12",0.088237032294273,-0.175069823861122,0.221469864249229,0.7070,0.0310,0.2519,739.898171424866,23.8676829491892,44.9089317321777,42.9173164367676,42.4518065452576
9.932861328125000,13.622155468505403,"13","13",0.040854004296389,-0.088998809456825,0.280588120222092,0.4050,0.1250,1.2416,2346.67047357559,58.6667618393898,244.538421630859,240.535577297211,27.8234244259921
6.017822265625000,9.345840306711676,"14","14",0.119326894481977,-0.044977203011513,0.229890808463097,0.7180,-0.2400,-1.4665,2724.09531402588,108.963812561035,199.844543457031,167.560394287109,43.8625303904215
5.579589843750000,9.656006652602491,"15","15",-0.128768935799599,-0.175624862313271,-0.067043319344521,-0.7100,0.6890,3.8455,1192.85376739502,56.8025603521438,71.9494857788086,27.2005729675293,35.5552219390869
4.459716796875000,8.322058619430546,"16","16",-0.071888302763303,-0.184459701180458,0.048637375235558,-0.3200,0.8260,3.6860,1390.53859901428,77.2521443896823,183.037475585938,176.255295753479,37.5062875747681
17.596191406250000,18.631866384589266,"17","17",-0.133146637502839,-0.226369872689247,-0.049999251961708,-2.3400,0.7150,12.5936,4613.55334115028,64.9796245232434,200.738433837891,196.931627035141,34.3569314620074
3.344970703125000,6.894069507144149,"18","18",-0.109064117074013,-0.181011214852333,-0.076547637581825,-0.3600,0.5160,1.7260,1015.83805274963,78.1413886730488,358.151123046875,340.805927276611,35.5009455680847
8.424316406250000,11.185230237707351,"19","19",0.153179998147405,0.005212768446654,0.343624085187912,1.2900,0.3810,3.2156,2034.15301418304,56.5042503939735,210.890319824219,198.438678741455,35.9308117760552
5.666992187500000,8.845951650909097,"20","20",0.136886200308800,0.101516708731651,0.180269226431847,0.7750,0.2810,1.5953,877.691867828369,36.5704944928487,109.361457824707,89.9233856201172,29.9087802886963
2.987548828125000,6.546086373150983,"21","21",-0.026666020508856,-0.058244720101357,0.006992324721068,-0.0700,-0.0700,-0.2321,293.957168579102,24.4964307149251,35.2424125671387,22.5422477722168,34.7638816833496
1.800537109375000,5.190657651213902,"22","22",-0.171248450875282,-0.174530044198036,-0.167966857552528,-0.3000,0.8120,1.4631,3365.95755004883,480.851078578404,749.388244628906,459.581909179688,37.0202312469482
36.000000000000000,25.579153728780927,"23","23",0.071239105156182,-0.003860488999635,0.214145645499229,2.5640,0.5920,21.3120,6542.77797985077,44.813547807197,159.0947265625,145.330584526062,27.7675384220324
2.604003906250000,6.160373239166522,"24","24",0.003733620047569,-0.072771087288857,0.080238327383995,0.0090,0.5180,1.3510,1632.58224487305,148.416567715732,309.285095214844,228.086036682129,23.6623573303223
1.395751953125000,4.548544367288519,"25","25",0.034646019339561,0.023765549063683,0.045526489615440,0.0480,0.4680,0.6538,10007.2239608765,1429.60342298235,2085.828125,1973.28232574463,21.6413474082947
5.224609375000000,8.887536844428485,"26","26",0.068754562735558,-0.015625014901161,0.111751541495323,0.3590,0.7380,3.8568,859.182100296021,39.0537318316373,55.8632545471191,32.9528713226318,30.9607311248779
15.948974609375000,17.318489549817571,"27","27",0.067434415192110,-0.125246062874794,0.175907120108604,1.0750,0.4610,7.3589,8497.04194688797,132.766280420125,2984.32299804688,2979.24934625626,32.683401465416
9.193603515625000,12.091549107230726,"28","28",0.079565457171864,-0.052225127816200,0.164266571402550,0.7310,0.4410,4.0599,3024.10048961639,81.7324456653079,214.619750976563,206.613080978394,33.4533199734158
31.025390625000000,22.568504112772725,"29","29",-0.116027650146360,-0.268968611955643,0.021041855216026,-3.5900,0.1640,5.1099,5620.24247980118,44.9619398384094,93.9621505737305,89.4318475723267,26.9226547767376
11.263183593750000,13.352823137820501,"30","30",-0.175829716026783,-0.415969878435135,-0.078216567635536,-1.9800,0.9000,10.1447,6812.09155654907,158.420733873234,622.805969238281,599.717121124268,44.1202430725098
8.236083984375000,11.326960736599336,"31","31",-0.163147941231728,-0.240449920296669,-0.028274551033974,-1.3400,0.4960,4.0851,3049.73680496216,92.4162668170351,352.9326171875,336.28923034668,37.1286351680756
2.763671875000000,6.734102367039448,"32","32",-0.110404029488564,-0.131031051278114,-0.089777007699013,-0.3000,0.7150,1.9769,195.678597450256,17.7889634045688,30.2031574249268,25.0046811103821,39.6930732727051
6.075439453125000,9.304497718865241,"33","33",-0.021700301766396,-0.101837173104286,0.093692764639854,-0.1300,0.7200,4.3755,3605.33236026764,144.213294410706,3378.32934570313,3373.50638246536,23.2426557540894
2.400390625000000,5.836624188547948,"34","34",-0.008759195605914,-0.031589522957802,0.032758697867393,-0.0200,0.7930,1.9042,208.195583343506,26.0244479179382,29.4767723083496,5.46896553039551,39.5532646179199
8.056884765625000,10.982946300622821,"35","35",-0.107841506600380,-0.138824477791786,-0.047189727425575,-0.8600,0.5170,4.1702,721.668481349945,21.8687418590892,47.2313575744629,40.0814700126648,28.786936018202
